,Unnamed: 0,Date,Open,High,Low,Close,Volume,Name,Acc/Dist_ROC_1,ADX_14_50,ATR_14,BollingerB_5,Bollinger%b_5,BollingerB_20,Bollinger%b_20,Copp_10,Chaikin,EMA_5,EMA_20,Force_2,KST_10_10_10_15_10_15_20_30,MA_5,MA_20,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,MFI_14,Momentum_1,Mass Index,OBV_5,OBV_20,PP,R1,R2,R3,S1,S2,S3,ROC_5,ROC_20,RSI_6,RSI_12,STD_5,STD_20,SO%d_5,SO%d_20,SO%k,Trix_5,Trix_20,TSI_25_13,Target
0,0,2012-08-13,55.02,55.03,53.08,53.83,3130247,EXPE,-0.0,,,,,,,,,,,,,,,,,,,,,,,53.98,54.88,55.92999999999999,56.83,52.92999999999999,52.03,50.97999999999999,,,,,,,,,0.3846153846153841,0.0,0.0,,0.5
1,1,2012-08-14,53.29,53.6,52.12,52.31,3274324,EXPE,-0.0,,,,,,,,,,,,,,,,,,,-1.5199999999999958,,,,52.67666666666667,53.23333333333334,54.15666666666667,54.71333333333335,51.75333333333334,51.19666666666666,50.27333333333333,,,,,,,,,0.12837837837838129,,,,0.5033898305084745
2,2,2012-08-15,52.45,53.36,51.97,52.91,2329808,EXPE,0.0,,,,,,,,,,,736403.8800000014,,,,,,,,0.5999999999999943,,,,52.74666666666667,53.52333333333334,54.13666666666667,54.91333333333334,52.13333333333334,51.35666666666667,50.74333333333334,,,,,,,,,0.6762589928057535,,,,0.5067796610169492
3,3,2012-08-16,52.67,52.83,51.84,52.22,3297762,EXPE,-0.0,,,,,,,,,52.62584615384615,,-2109.42000000008,,,,,,,,-0.6899999999999977,,,,52.29666666666666,52.75333333333332,53.28666666666666,53.74333333333331,51.76333333333332,51.30666666666666,50.77333333333333,,,,,,,0.4177501823323616,,0.3838383838383812,,,,0.5101694915254237
4,4,2012-08-17,52.36,53.55,51.52,51.62,3233001,EXPE,-0.0,,,0.06359956252547742,0.21351141745522692,,,,,52.23971563981042,,-1165118.9699999993,,52.578,,,,,,-0.6000000000000014,,-1495055.8,,52.23,52.93999999999999,54.26,54.96999999999999,50.91,50.2,48.88,-0.04105517369496565,,0.5810003293652675,,0.8359844496161379,,0.27629228192634137,,0.04926108374383971,,,,0.5135593220338983
5,5,2012-08-20,51.5,52.68,50.99,52.44,3610795,EXPE,0.0,,,0.03547553695849792,0.5754566237538136,,,,,52.3129022556391,,68867.25999999965,,52.3,,,,,,0.8200000000000003,,-772896.8,,52.03666666666667,53.08333333333334,53.72666666666667,54.77333333333333,51.39333333333334,50.34666666666667,49.70333333333334,0.0024851844771553327,,0.3634084106620991,,0.4638426457323602,,0.4888518304259711,,0.8579881656804721,,,,0.5169491525423728
6,6,2012-08-21,52.35,52.81,51.33,51.61,2568062,EXPE,-0.0,,,0.04267346919003105,0.2529031801784998,,,,,52.064035939776595,,6649.389999998677,,52.16,,,,,,-0.8299999999999983,,-631644.4,,51.91666666666666,52.50333333333333,53.39666666666666,53.98333333333333,51.02333333333333,50.43666666666666,49.54333333333332,-0.02457002457002452,,0.435948880936016,,0.5564620382380049,,0.38275466410172937,,0.18918918918918945,,,,0.5203389830508475
7,7,2012-08-22,51.36,51.87,50.66,51.72,2110057,EXPE,0.0,,,0.02949885682952831,0.3681151922703336,,,,,51.94470103092783,,1080531.3599999982,,51.922,,,,,,0.10999999999999943,,-675594.6,,51.41666666666666,52.17333333333333,52.62666666666666,53.38333333333333,50.96333333333333,50.20666666666666,49.75333333333333,-0.009574875526618155,,0.23924278827921594,,0.3829099110756923,,0.5538569396180152,,0.876033057851241,,,,0.523728813559322
8,8,2012-08-23,51.5,52.49,51.0,52.42,3071138,EXPE,0.0,,,0.033058119222656036,0.7666253741120234,,,,1135451.8409905196,52.107365291325436,,407491.56000000116,,51.96200000000001,,,,,,0.7000000000000028,,598185.4,,51.97000000000001,52.94000000000001,53.46000000000001,54.43000000000002,51.45000000000001,50.48,49.96000000000001,0.015497869043006669,,0.5198929310275717,,0.4294414977619134,,0.6904648223490851,,0.9530201342281878,,,,0.5271186440677966
9,9,2012-08-24,52.02,53.68,51.64,53.06,2978513,EXPE,0.0,,,0.04547780819989768,0.8408781768100305,,,,758213.4104146808,52.43051408875485,,1163731.040000003,,52.25000000000002,,,,,,0.6400000000000006,,1840488.2,,52.79333333333333,53.94666666666666,54.83333333333333,55.98666666666666,51.90666666666666,50.75333333333333,49.86666666666666,0.011823035850495892,,0.7588969492933448,,0.5940538696111636,,0.6923690475349336,,0.6960784313725501,,,,0.5305084745762711
10,10,2012-08-27,53.07,53.36,51.84,52.18,2056233,EXPE,-0.0,,,0.044796215695672735,0.4923020104903276,,,,-149293.1636733855,52.34603270150029,,243577.200000002,,52.19800000000002,,,,,,-0.8800000000000026,,707082.6,,52.46,53.08,53.97999999999999,54.6,51.56,50.94000000000001,50.040000000000006,0.011044371245882586,,0.7588969492933448,0.6572768611960926,0.5845682167206815,,0.5343134850216013,,0.22368421052631396,0.0006632790474171172,,,0.5338983050847458
