,Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Volume,Name,ADX_14_50,ATR_14,BollingerB_5,Bollinger%b_5,BollingerB_20,Bollinger%b_20,Copp_10,Chaikin,EMA_5,EMA_20,Force_2,KST_10_10_10_15_10_15_20_30,MA_5,MA_20,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,MFI_14,Momentum_1,Mass Index,OBV_5,OBV_20,PP,R1,R2,R3,S1,S2,S3,ROC_5,ROC_20,RSI_6,RSI_12,STD_5,STD_20,SO%d_5,SO%d_20,SO%k,Trix_5,Trix_20,TSI_25_13,Target
61,61,61,2012-11-09,38.88,39.71,38.8,39.3,2269336,CERN,0.4050504801381555,1.156228256124883,0.059851393042722814,0.3566918108881353,0.2263130060421029,0.7623383364946067,0.1526727069557113,-311070.90194209386,39.25518742597435,37.96610307714407,295988.0,4.120027260325519,39.64,37.097499999999975,0.6872092776586385,0.3268386287787003,0.3603706488799382,0.42857142857142855,0.2999999999999972,25.52716656650782,1060710.8,304181.0,39.27,39.74,40.17999999999999,40.65,38.82999999999999,38.35999999999999,37.91999999999999,-0.00606980273141128,0.08324145534729868,0.5683754267046541,0.6651983301171284,0.5931273050533831,2.0989116854117267,0.460368789317545,0.48640292856261297,0.5494505494505472,0.008600881765997544,0.00035368541831643733,0.15562171792527918,0.4085457271364318
62,62,62,2012-11-12,39.4,39.48,38.4,38.51,1458966,CERN,0.39492495876985206,1.1460632532933877,0.07957857018805052,0.2055544417365676,0.2270834235572225,0.6539727494862461,0.16813538895760147,-570206.9761018598,39.00679161731422,38.017997578472425,297412.3600000012,4.917246580951174,39.434,37.20899999999999,0.6399573180081717,0.3894727735069277,0.250484544501244,0.42857142857142855,-0.7899999999999991,25.58315957719493,152638.8,526208.0,38.79666666666665,39.19333333333332,39.87666666666666,40.27333333333332,38.11333333333332,37.716666666666654,37.03333333333333,-0.050542406311637186,0.0635183650925158,0.4241672262478803,0.5913190271719048,0.784525334198896,2.1123867767851725,0.34086314349468416,0.4497119940811341,0.10185185185185147,0.006064946841808041,0.0005354361801588508,0.14432364314446555,0.4070464767616192
63,63,63,2012-11-13,38.48,38.94,38.33,38.33,1084294,CERN,0.3776302760601312,1.0745806239029838,0.061091392948537,0.22374197122445194,0.22648364514739144,0.6201007584732262,0.1590748722801652,-599728.8908456735,38.78119441154161,38.04776128546485,1149490.7399999986,5.5142908452028285,38.988,37.314999999999976,0.5813770542399723,0.4278587320226069,0.1535183222173654,0.42857142857142855,-0.17999999999999972,25.581521131773982,-1040233.2,559269.2,38.53333333333333,38.736666666666665,39.14333333333333,39.34666666666666,38.126666666666665,37.92333333333333,37.516666666666666,-0.03693467336683415,0.053600879604178,0.3993434787334659,0.5780414349913684,0.5954578070693901,2.112809304668727,0.2272420956625124,0.4068113782548807,0.0,0.003618858654075497,0.000682801991237932,0.13197347833366316,0.4055472263868066
64,64,64,2012-11-14,38.44,38.6,37.78,37.86,1535230,CERN,0.3648795405981982,1.0406334419427314,0.058588184569499276,0.1727841185586262,0.22511846581927566,0.5559584835768722,0.14834664037707154,-605451.1115834905,38.474129607693314,38.029852479142775,-49571.59999999988,5.938350135763812,38.6,37.38899999999999,0.4915940881557361,0.4406071588945048,0.05098692926123133,0.42857142857142855,-0.4699999999999989,25.60690842661687,-775016.8,378375.2,38.08,38.38,38.90000000000001,39.2,37.56,37.26,36.74,-0.029230769230769244,0.040109890109890134,0.2429453588134992,0.4783118658086654,0.565375981095668,2.1042385796292247,0.18401505564477147,0.3773148526410547,0.09756097560975398,0.001254120379353298,0.0007890687721558852,0.11306539508302785,0.40404797601199394
65,65,65,2012-11-15,37.96,38.22,37.4,38.08,2321782,CERN,0.3500154114685528,1.0112133222217479,0.057497362786374975,0.3478824895390896,0.22375548356557065,0.5723929943783209,0.13903738119688885,326909.9468475621,38.34275307179522,38.034634903630064,-309372.0,6.252003910866888,38.416,37.47299999999999,0.43309783667306334,0.4391051666748497,-0.006007330001786325,0.35714285714285715,0.21999999999999886,25.54154637644071,102525.6,422483.6,37.9,38.4,38.72000000000001,39.22,37.58,37.08,36.76,-0.031043256997455443,0.06249999999999985,0.1761979149359197,0.4192497073018655,0.5522046722003453,2.0961973089131565,0.3990994679913366,0.4204163492221047,0.8292682926829262,-0.0003082531390717297,0.0008675687641265921,0.10132565318524957,0.4025487256371814
66,66,66,2012-11-16,38.21,38.63,37.92,38.54,1885238,CERN,0.3423209882715263,0.9710487921220744,0.03039310412547488,0.7373250910973826,0.2204105529590797,0.6124354571599581,0.11160202118273224,639892.2921882168,38.40850204786359,38.08282389846014,238005.4399999999,6.583921985009337,38.264,37.60799999999999,0.4188296019971887,0.4350497777438486,-0.01622017574665996,0.42857142857142855,0.4600000000000009,25.507449498055944,25706.0,633113.3,38.363333333333344,38.80666666666667,39.07333333333335,39.51666666666667,38.09666666666667,37.653333333333336,37.38666666666667,0.0007790184367696998,0.0687742651136993,0.4178101636019023,0.4982512208278792,0.29074043406429273,2.0723000189212666,0.5571461242010473,0.4635952105528205,0.8732394366197137,-0.0007788862129720815,0.000934390775641776,0.09908920553215687,0.4010494752623688
67,67,67,2012-11-19,38.91,39.18,38.42,38.74,2089168,CERN,0.33500501694072976,0.9429072809665476,0.03667798083057736,0.8060207564915266,0.2176351685477267,0.6215000774829162,0.09068590328289416,157026.4059142703,38.51900136524253,38.14548149014604,-153525.24000000086,6.1340259932583034,38.31,37.741999999999976,0.4187500500087325,0.4317896546988435,-0.013039604690111062,0.42857142857142855,0.20000000000000284,25.281986465473214,735332.8,654911.5,38.78,39.14,39.540000000000006,39.9,38.38,38.02,37.62000000000001,0.010696582311505444,0.09994321408290753,0.6245901776170865,0.5872632352879675,0.3512833614048547,2.0534966328320743,0.5117816266602997,0.4595390442735473,0.4210526315789488,-0.0005841117707928497,0.0009949499316921997,0.10047296198309126,0.3995502248875562
68,68,68,2012-11-20,38.61,39.09,38.46,39.0,1336158,CERN,0.33002760050738417,0.9011841614936584,0.0487892662682303,0.7964298512665184,0.20899657050961068,0.6348479203495647,0.06880328381635792,353845.49966840475,38.67933424349513,38.226945832529935,-252576.8000000005,5.676320990232707,38.444,37.930999999999976,0.4345576345371924,0.4323432747800687,0.002214359757123752,0.5,0.259999999999998,25.147245804968573,1219423.2,891742.9,38.85,39.24,39.48,39.87000000000001,38.61,38.22,37.98,0.030110935023771806,0.12716763005780346,0.6245901776170864,0.5872632352879675,0.4689136381039614,1.9818622290000096,0.6269020368212319,0.4974440548394009,0.8571428571428523,2.9146421463469825e-05,0.0010546935510101013,0.10583790593658134,0.3980509745127436
69,69,69,2012-11-21,39.16,39.25,38.84,39.02,897404,CERN,0.3240540012379829,0.8356900168252992,0.04009304421693738,0.7218440872365597,0.19203323931488625,0.6184748064495936,0.0534787678763952,63700.820877263024,38.79288949566347,38.30254333530303,-333693.9200000014,5.352332276583928,38.67600000000001,38.15199999999998,0.4435748285037917,0.4345896638000463,0.008985164703745385,0.5,0.02000000000000313,25.027284443252782,1705950.0,1083720.1,39.03666666666667,39.23333333333333,39.44666666666666,39.64333333333333,38.82333333333335,38.62666666666667,38.41333333333334,0.02468487394957996,0.1476470588235295,0.6878127869582826,0.6150134584754546,0.3876596445335677,1.831613036585384,0.5642761546287602,0.4918752287271202,0.4390243902439054,0.0006256501135321098,0.0011117080867337839,0.11061110395891692,0.3965517241379311
70,70,70,2012-11-23,39.02,39.12,38.78,39.03,609422,CERN,0.3113204008784857,0.7695954579728335,0.0224728559690269,0.6877654720210813,0.16207996007523867,0.6006516613210884,0.041549959450985816,65286.26459079448,38.871926330442335,38.371881795914604,-21802.080000000828,5.171682681952784,38.86600000000001,38.403499999999966,0.4463755988617848,0.43694691652300943,0.009428682338775364,0.42857142857142855,0.009999999999998007,24.902661588265186,1363478.0,1280758.4,38.97666666666667,39.17333333333333,39.316666666666656,39.51333333333333,38.833333333333336,38.63666666666667,38.49333333333335,0.012714063310845928,0.1405610753945062,0.6319398109670858,0.5972180411037677,0.2183575050230499,1.5561094366873562,0.621282142301547,0.5150770108546123,0.7352941176470669,0.0010482174131227118,0.0011643921144863386,0.1147858652595877,0.3950524737631185
71,71,71,2012-11-26,38.96,38.98,38.26,38.51,1844906,CERN,0.30150899900554506,0.7696493987180777,0.02364114066463003,0.11902469883850425,0.12483272215283198,0.4775970331493394,0.02115087649835123,-210616.3937851891,38.75128422029485,38.38504567967887,-483226.0200000049,4.845618651547792,38.86000000000001,38.61799999999997,0.4021496363589918,0.42998730528568896,-0.027837668926697142,0.35714285714285715,-0.5200000000000031,24.84073576779121,617449.2,1071896.4,38.583333333333336,38.90666666666667,39.303333333333335,39.62666666666667,38.18666666666668,37.863333333333344,37.46666666666668,-0.0059370160041302,0.12470794392523353,0.3182573888220602,0.4606867879557778,0.2296736815568808,1.2051975160245159,0.5299288356084197,0.4990789681529792,0.3472222222222228,0.0007716885466939888,0.0011989958519523676,0.10686842876418068,0.39355322338830573
72,72,72,2012-11-27,38.55,38.6,38.12,38.42,1640416,CERN,0.2904713190502624,0.7310283568013229,0.03134581146959671,0.1908128920076364,0.06514005519535086,0.33907910057491136,0.01057603251559916,5514.714810861899,38.64085614686323,38.388376899265964,-628906.3399999994,4.673024148749217,38.79600000000001,38.82699999999998,0.3557605738592784,0.4151416941458538,-0.05938112028657538,0.2857142857142857,-0.0899999999999963,24.76527600339713,-128467.6,851198.3,38.38,38.64000000000001,38.86000000000001,39.12000000000001,38.16,37.9,37.68,-0.014871794871794828,-0.006721820062047518,0.2680971698249324,0.4294486084120827,0.3040230254436185,0.6322982307674716,0.5616192237389522,0.5110795049639509,0.6250000000000037,0.00024583977022154884,0.0012162690654925132,0.09819632432687976,0.3920539730134933
73,73,73,2012-11-28,38.38,38.9,38.13,38.86,1415046,CERN,0.2837341659186795,0.7362247067383223,0.029558256344774693,0.5802852232406475,0.06502998329165725,0.5095030520257009,0.010514489168266632,366406.4812397071,38.71390409790881,38.4333206879226,-150451.0000000006,4.301177506774556,38.76800000000001,38.83599999999998,0.3503511339213219,0.4021833971539526,-0.05183226323263074,0.35714285714285715,0.4399999999999977,24.66057460151025,-112690.0,458720.7,38.63,39.13,39.4,39.9,38.36000000000001,37.86000000000001,37.59000000000001,-0.004100461301896558,0.019947506561679738,0.5030625619502185,0.5130655612538108,0.2864786204935564,0.6313761077786999,0.6904301318432965,0.5527212250161444,0.9480519480519488,0.00019489521581261045,0.0012297639279465506,0.09921120721307812,0.39055472263868063
74,74,74,2012-11-29,38.93,39.12,38.36,38.64,1231922,CERN,0.27594138036446664,0.7393948150199642,0.02596272227695693,0.4482355103280373,0.06272388135786391,0.40851800735268107,0.009295181878698345,-25880.47892761132,38.68926939860589,38.45301525671904,-89868.67999999953,4.0030670833008735,38.692,38.86299999999998,0.32461957538413344,0.3866704556735093,-0.06205088028937589,0.42857142857142855,-0.21999999999999886,24.582036824963087,-538555.2,580676.9,38.706666666666656,39.05333333333333,39.466666666666654,39.81333333333333,38.29333333333333,37.946666666666665,37.53333333333333,-0.009992313604919308,-0.0005173305742368345,0.6262488721981271,0.5679428736865432,0.2511374125850044,0.609409550302666,0.5830937721060515,0.5351591749602267,0.3684210526315814,7.985196056738764e-05,0.0012338220207612368,0.09485462556447324,0.3890554722638681
75,75,75,2012-11-30,38.74,38.86,38.3,38.61,2268714,CERN,0.2768131347227004,0.7154750539575859,0.017140365772924354,0.5030222654446681,0.06282862306899017,0.39740131273684176,0.010607843116562946,-3514.8695711859914,38.66284626573726,38.46797362325464,-213417.0,3.5153808161961364,38.608,38.860499999999966,0.2983725189566329,0.3690107070191867,-0.07063818806255384,0.42857142857142855,-0.030000000000001137,24.52731254612236,-1114182.4,351390.8,38.59,38.88,39.14999999999999,39.44,38.31999999999999,38.03,37.75999999999999,0.002596728122565605,-0.0064333504889346384,0.5721000150521983,0.5480356635596952,0.16543881044026584,0.6103879266931228,0.5732529909278441,0.5369135953739973,0.5535714285714304,-5.600903772016464e-05,0.0012290533025133214,0.0904491334963643,0.3875562218890555
