,Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Volume,Name,ADX_14_50,ATR_14,BollingerB_5,Bollinger%b_5,BollingerB_20,Bollinger%b_20,Copp_10,Chaikin,EMA_5,EMA_20,Force_2,KST_10_10_10_15_10_15_20_30,MA_5,MA_20,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,MFI_14,Momentum_1,Mass Index,OBV_5,OBV_20,PP,R1,R2,R3,S1,S2,S3,ROC_5,ROC_20,RSI_6,RSI_12,STD_5,STD_20,SO%d_5,SO%d_20,SO%k,Trix_5,Trix_20,TSI_25_13,Target
61,61,61,2012-11-09,33.7,34.7,33.46,34.44,2382838,RCL,0.4004148131444955,0.95826889487364,0.06582222899189014,0.4894203092063413,0.1884691591147596,0.752331817545913,0.15574458365778132,192667.21135473065,34.257538715979464,33.14585684649213,13352.719999999717,11.43678170072318,34.464,32.87649999999999,1.0197238331120388,0.9699366952770726,0.04978713783496624,0.5714285714285714,0.8699999999999974,25.674162362401837,-385859.4,709918.0,34.2,34.93999999999999,35.44000000000001,36.17999999999999,33.69999999999999,32.959999999999994,32.459999999999994,-0.01515584786960255,0.1109677419354838,0.30993519013743986,0.5111209067743793,0.5671243249941254,1.5490515774090976,0.5370061952187877,0.5229515522322785,0.7903225806451575,0.004477322027109302,0.003377688257428409,0.3272241056729002,0.4282352941176471
62,62,62,2012-11-12,34.52,34.68,34.18,34.29,987074,RCL,0.3837910071287981,0.8971589488931754,0.057330004372318076,0.4806912962099,0.18323577677718908,0.7062998830760099,0.14201164423187898,-128335.31175882964,34.268359143986395,33.255022270866604,-774240.4799999987,11.501553791190947,34.328,33.04099999999999,0.9845460592407846,0.972859053629882,0.011687005610902634,0.6428571428571429,-0.14999999999999858,25.830684651909827,-899066.6,564831.55,34.38333333333333,34.586666666666666,34.88333333333333,35.086666666666666,34.086666666666666,33.88333333333333,33.586666666666666,-0.01860331997710357,0.12205497382198956,0.30993519013743986,0.5111209067743794,0.4920060975232337,1.5135733251237755,0.4313374634783399,0.494046222804798,0.21999999999999886,0.003360271890266685,0.003460634826031581,0.3145460752607797,0.42705882352941177
63,63,63,2012-11-13,33.87,34.95,33.87,34.54,1721842,RCL,0.3678313665059181,0.921540323690504,0.04548567247913984,0.6874446358999091,0.17202357742160304,0.7273496877854174,0.14047533134171253,59782.503648434285,34.35890609599141,33.37760369326224,-66099.60000000094,11.644104220975235,34.248000000000005,33.239999999999995,0.9655641399007636,0.9713998769262058,-0.005835737025442267,0.6428571428571429,0.25,26.01005578924611,-198764.4,734236.55,34.45333333333333,35.03666666666665,35.533333333333346,36.11666666666665,33.95666666666665,33.37333333333332,32.876666666666644,0.0040697674418604815,0.1269168026101142,0.2107589799683192,0.4444733717957701,0.3894483277663953,1.429515928373521,0.494348432442688,0.5060970104102354,0.6203703703703688,0.002787177857480229,0.0035282400459469704,0.3085150988338219,0.4258823529411765
64,64,64,2012-11-14,34.92,34.96,33.99,34.04,1803769,RCL,0.3627193249514444,0.928002203719678,0.045364600843692336,0.4122796040292537,0.15582382669772898,0.621110347238027,0.13380069257485788,-515344.97072726575,34.2526040639939,33.44078352895873,-204173.75,11.666777757509914,34.175999999999995,33.409499999999994,0.9000420280890609,0.9571267893837728,-0.057084761294712176,0.6428571428571429,-0.5,26.170195627853733,-149714.2,560469.05,34.330000000000005,34.67000000000001,35.30000000000001,35.64000000000001,33.70000000000001,33.36000000000001,32.73000000000001,0.014000595770032731,0.08927999999999997,0.22200196063691627,0.44722127064514505,0.3875951496085073,1.301499034514444,0.3467477522121216,0.4627416457887645,0.05154639175257445,0.0018747776744846747,0.003564503841745397,0.2885764255595157,0.4247058823529412
65,65,65,2012-11-15,33.85,34.22,33.34,33.72,1821406,RCL,0.3636131376266649,0.9216014035151892,0.03865699072471188,0.13245887970220765,0.1430170095507981,0.5389925380648398,0.10525415952021246,-268044.3025680073,34.07506937599551,33.467411598812234,-81642.48000000003,11.541739078016978,34.205999999999996,33.532999999999994,0.8130652731165284,0.9283120348421048,-0.11524676172557625,0.6428571428571429,-0.3200000000000003,26.282587755001785,-101513.8,377382.2,33.76,34.17999999999999,34.639999999999986,35.05999999999999,33.3,32.88,32.42,-0.020905923344947702,0.04396284829721368,0.09667715137100097,0.32407825664264683,0.33057525618237354,1.198947345316728,0.3751045620808751,0.4597925641831926,0.4318181818181789,0.0006839041771115367,0.003564426264428425,0.2631351806167465,0.4235294117647059
66,66,66,2012-11-16,33.71,33.93,32.83,33.09,2593381,RCL,0.3584120928203635,0.9453895140323554,0.0662408703849591,0.12365713950808592,0.1392595138161383,0.3967978463042057,0.07477442817672708,-498567.8275305094,33.74671291732982,33.431423585958534,-750131.3999999965,10.905906390494282,33.93599999999999,33.5725,0.6856651311834128,0.8797793511470702,-0.1941142199636574,0.5714285714285714,-0.6299999999999955,26.419967132705285,-1096757.6,138727.0,33.28333333333333,33.736666666666665,34.38333333333334,34.836666666666666,32.63666666666666,32.18333333333333,31.53666666666666,-0.034995625546806526,0.01596561252686531,0.05967339334868538,0.2581626534548292,0.5619875443459929,1.1688225068980758,0.3288575868417234,0.4384875403006098,0.2363636363636407,-0.0009883994545272186,0.003516562875664176,0.2244329546511892,0.4223529411764706
67,67,67,2012-11-19,33.69,34.21,33.58,33.77,2253914,RCL,0.3511128402664276,0.9686722956551379,0.06232368871083707,0.4705956984694261,0.13620322295638618,0.5300162312754446,0.055479653508643416,-397045.8230050421,33.75447527821989,33.46370470917007,21625.400000001842,10.297386773210569,33.832,33.63249999999999,0.6320128975824417,0.8302233623494784,-0.19821046476703666,0.6428571428571429,0.6799999999999997,26.49963180109029,-448560.0,180808.9,33.85333333333333,34.126666666666665,34.48333333333333,34.75666666666667,33.49666666666666,33.22333333333333,32.86666666666666,-0.022292993630573132,0.054982817869415966,0.27342840020409864,0.3446495759839279,0.52713375911626,1.1452137240201643,0.31976749175690866,0.42543496696615396,0.30158730158730795,-0.0015979346446089544,0.003452139276173823,0.2061700773904933,0.4211764705882353
68,68,68,2012-11-20,33.97,34.32,33.78,33.98,1254459,RCL,0.34539831182781017,0.9128464479546624,0.04475598927619474,0.6722799039261256,0.12822047665590816,0.5575721891345177,0.03765618425148733,-138316.30953057873,33.829650185479984,33.51292500792118,-1191640.5799999912,9.749968568001345,33.72,33.730999999999995,0.5994477627812884,0.7840662320092724,-0.184618469227984,0.6428571428571429,0.20999999999999366,26.494293993653642,-542036.6,316028.9,34.026666666666664,34.27333333333333,34.56666666666666,34.813333333333325,33.73333333333333,33.486666666666665,33.19333333333333,-0.001762632197414873,0.0542972385975799,0.35417349118000285,0.3783012788416876,0.3772929895983216,1.0812512245201094,0.3366351179614054,0.4201854596721834,0.3703703703703631,-0.001448293405357039,0.0033803353581364397,0.1956238586999368,0.42
69,69,69,2012-11-21,34.15,34.15,33.7,33.85,1137170,RCL,0.3365759544354673,0.8511308337349434,0.04099638750255416,0.6216650448983464,0.12089688783885955,0.5092960321071104,0.02324449450716676,-37024.83689794473,33.83643345698666,33.54505651758806,-89339.51999999811,9.20252816771417,33.681999999999995,33.812,0.5567729581541201,0.7386059931801126,-0.18183303502599246,0.5714285714285714,-0.12999999999999545,26.4287011767988,-408716.8,210197.75,33.9,34.099999999999994,34.349999999999994,34.54999999999999,33.65,33.45,33.2,0.0038552787663108713,0.08320000000000005,0.3181716637037246,0.3623107562530116,0.3452100809652573,1.0219413929018797,0.3355345230853808,0.4119063229737474,0.3333333333333333,-0.0011993336182405164,0.003298289004604339,0.1835435905199607,0.4188235294117647
70,70,70,2012-11-23,34.33,35.0,34.33,34.93,724346,RCL,0.3293457753424828,0.8909815973742984,0.07776560968972109,0.8813320822757004,0.10046382994045792,0.7734697698241023,0.026176162198551827,310702.3405399735,34.20095563799122,33.67706417352794,-503607.3500000015,9.069562670458447,33.924,33.995999999999995,0.6028057698802414,0.7114451913874881,-0.1086394215072467,0.5714285714285714,1.0799999999999983,26.371513302853554,100433.6,341799.2,34.75333333333333,35.17666666666666,35.42333333333333,35.846666666666664,34.50666666666666,34.08333333333333,33.83666666666666,0.055605923239649316,0.1213483146067416,0.728576667336511,0.5834186596997945,0.6595301357785245,0.8538420906639517,0.5221971447435463,0.458002805564996,0.8955223880597013,0.0002368236217871479,0.0032384711352273364,0.19444331913424584,0.4176470588235294
