,Unnamed: 0,Date,Open,High,Low,Close,Volume,Name,ADX_14_50,ATR_14,BollingerB_5,Bollinger%b_5,BollingerB_20,Bollinger%b_20,Copp_10,Chaikin,EMA_5,EMA_20,Force_2,KST_10_10_10_15_10_15_20_30,MA_5,MA_20,MACD_12_26,MACDsign_12_26,MACDdiff_12_26,MFI_14,Momentum_1,Mass Index,OBV_5,OBV_20,PP,R1,R2,R3,S1,S2,S3,ROC_5,ROC_20,RSI_6,RSI_12,STD_5,STD_20,SO%d_5,SO%d_20,SO%k,Trix_5,Trix_20,TSI_25_13
61,61,2012-11-09,25.66,26.43,25.66,26.28,388898,DISCK,0.3897820074887734,0.6911033390386315,0.08229089198815903,0.4310328426164674,0.13243342972069738,0.12924132391461415,-0.09894257309892612,17908.433321725133,26.44263685387731,27.25818625116195,-4798.360000000021,-2.146061317504451,26.43000000000001,27.63700000000001,-0.36251024802329823,-0.12125462296383956,-0.2412556250594587,0.21428571428571427,0.4500000000000029,26.238909472362696,-418208.0,-81368.5,26.12333333333333,26.58666666666667,26.89333333333333,27.35666666666667,25.81666666666667,25.35333333333333,25.04666666666667,-0.037009893733968416,-0.0713780918727915,0.1342918185886418,0.2143010311365265,0.543737068811761,0.9150156742977288,0.5201927051532236,0.4650604666641392,0.8051948051948069,-0.0065553601172452965,0.00011719506551776829,-0.14348221132266956
62,62,2012-11-12,26.36,26.36,25.84,25.95,214392,DISCK,0.38494473984532895,0.6682867876150158,0.04285657167543349,0.3109191730522257,0.1416243686470226,0.0972989200805888,-0.10504226736643177,-20933.10743657777,26.278424569250213,27.13336908398221,-61484.88000000051,-2.9083067792859953,26.16200000000001,27.519500000000008,-0.4166089589820352,-0.18033530662982106,-0.2362736523522141,0.21428571428571427,-0.33000000000000185,26.367386468266787,-351802.0,-117807.6,26.05,26.26,26.57,26.78,25.74,25.53,25.22,-0.022230595327807082,-0.08497884344146686,0.1342918185886418,0.2143010311365265,0.2803034070431728,0.9743579532454352,0.4173079572808069,0.4408713280996518,0.21153846153846065,-0.006674524026587371,-8.394393245539063e-05,-0.16439014944009858
63,63,2012-11-13,25.76,26.7,25.76,26.37,828868,DISCK,0.3830062813890341,0.7045190321161355,0.034984225014587214,0.7647505926199017,0.1437714871920492,0.23365221868335004,-0.09911708018676248,82993.27606142925,26.308949712833645,27.060546912822485,39597.29999999994,-3.644047594258223,26.12800000000001,27.420000000000016,-0.4209589285400099,-0.2284664287353559,-0.192492499804654,0.2857142857142857,0.4200000000000017,26.602824129184004,-36167.6,-107697.2,26.27666666666667,26.79333333333333,27.216666666666665,27.73333333333333,25.85333333333333,25.33666666666667,24.913333333333334,0.006104540251812291,-0.08246346555323583,0.4893102772049454,0.3654720355815298,0.2285169577952837,0.9855535447014978,0.49451736159187504,0.4607198310880654,0.6489361702127672,-0.005881180338958549,-0.0002693960825472422,-0.16495443932275428
64,64,2012-11-14,26.44,26.46,25.6,25.64,550940,DISCK,0.3848329449679074,0.7252517203592167,0.04710030436580335,0.1947604864870848,0.1482463981216498,0.09796513900159634,-0.1048868204209043,-119586.24641368836,26.08596647522163,26.92505412755425,-104329.87999999957,-4.907844176373236,26.014000000000006,27.26500000000001,-0.477434530914941,-0.27826534470033376,-0.19916918621460727,0.2857142857142857,-0.7300000000000004,26.77397521781669,-54866.4,-159006.0,25.9,26.200000000000006,26.76,27.06,25.340000000000003,25.040000000000006,24.480000000000004,-0.007355787843592634,-0.11157311157311152,0.3852299671750487,0.330144884129786,0.3063168294430021,1.0104845111966958,0.34518211702970714,0.4212123550424869,0.04651162790697578,-0.005806529735683622,-0.0004627868909056104,-0.18406746748937114
65,65,2012-11-15,25.42,25.95,25.36,25.72,993578,DISCK,0.38656803990272187,0.7072167308743951,0.050191465052885284,0.2915032291611732,0.14658595880770142,0.15069917039939212,-0.1123291629905674,37061.41625077858,25.963977650147463,26.81013158961772,-107061.50000000038,-5.886443469535752,25.992000000000008,27.10800000000001,-0.5098875140303427,-0.3245937197486148,-0.18529379428172796,0.2857142857142857,0.0799999999999983,26.847271197729544,289202.4,-127531.8,25.676666666666666,25.99333333333333,26.266666666666666,26.58333333333333,25.40333333333333,25.086666666666666,24.81333333333333,-0.021308980213089888,-0.09880868955851438,0.26628421118191964,0.28184873686505896,0.32614413991364866,0.9934130428397931,0.4335112418618232,0.4392326523795969,0.6101694915254229,-0.00565027047465757,-0.0006536933574199892,-0.1957776716059101
66,66,2012-11-16,25.72,25.92,25.53,25.68,542738,DISCK,0.3703924880854271,0.6649182666452962,0.0468870686756938,0.3417228782284585,0.1457018893355499,0.1729324033541243,-0.11254811175539332,-11733.611822962332,25.869318433431488,26.702368101951915,-328.079999999993,-6.553406958435785,25.87200000000001,26.96500000000001,-0.5326698841747657,-0.366211785012596,-0.16645809916216975,0.35714285714285715,-0.03999999999999915,26.857766434116517,102875.2,-121879.0,25.71,25.889999999999993,26.099999999999994,26.279999999999994,25.499999999999996,25.32,25.10999999999999,-0.010404624277456632,-0.10584958217270192,0.26628421118191964,0.28184873686505896,0.3032655601943876,0.9822128614832762,0.4172126227796497,0.4340246329638755,0.3846153846153804,-0.005362191275624009,-0.0008385457760407387,-0.205925353754796
67,67,2012-11-19,25.8,26.58,25.69,26.52,706818,DISCK,0.3630722212640048,0.6962643603857206,0.0651576366245875,0.8153817070837566,0.1332499194748462,0.4063834364604545,-0.10298991591510227,203796.2092369891,26.08621228895456,26.68498045495462,-229408.0000000002,-6.710967694042359,25.98600000000001,26.85500000000001,-0.4777666809102179,-0.3885239789835084,-0.08924270192670948,0.42857142857142855,0.8399999999999999,26.95488652393493,287117.2,-98250.9,26.263333333333332,26.836666666666666,27.15333333333333,27.72666666666666,25.946666666666665,25.37333333333333,25.05666666666667,0.0056882821387940295,-0.05555555555555551,0.7246066425727424,0.5402001222629511,0.4232965863316329,0.8946066468742492,0.5890031717409229,0.4815591462764638,0.9325842696629224,-0.003736326456182589,-0.0009858298738794169,-0.18355026678369524
68,68,2012-11-20,26.43,27.0,26.43,26.77,554366,DISCK,0.356108800536379,0.6794282452999083,0.08235059930585918,0.827968024676302,0.12644947705755735,0.4942435734744695,-0.0919085226376288,112907.15961713015,26.314141525969863,26.693085675903067,12674.52,-6.67181653241683,26.06600000000001,26.78950000000001,-0.40945391352679295,-0.39271014822555134,-0.01674376530124161,0.42857142857142855,0.25,27.069759728036644,232216.8,-53631.6,26.73333333333333,27.03666666666667,27.30333333333333,27.60666666666667,26.46666666666667,26.16333333333333,25.89666666666667,0.04407176287051478,-0.054063604240282725,0.8230705063265813,0.6381101707657356,0.5366376803766316,0.8468795664083586,0.5914991905173419,0.4925160376183941,0.5964912280701749,-0.001632698087155936,-0.0010929391288692387,-0.15742068678722346
69,69,2012-11-21,26.67,26.9,26.57,26.74,410714,DISCK,0.35380631423696707,0.6328357330753901,0.08274589591036037,0.708730006559968,0.11510614171895428,0.5092693245033537,-0.07705873363553614,35381.035845297665,26.456094350646644,26.697557761028506,-65142.879999999655,-6.6876749870907535,26.28600000000001,26.711500000000008,-0.3536492401620315,-0.3848976943885624,0.031248454226530886,0.42857142857142855,-0.030000000000001137,27.04384393567667,260262.0,-89128.1,26.736666666666665,26.90333333333333,27.066666666666666,27.23333333333333,26.57333333333333,26.406666666666666,26.24333333333333,0.03965785381026437,-0.04020100502512566,0.8230705063265813,0.6381101707657357,0.5437646549749335,0.7686644261314621,0.5660499653953867,0.4946737535043578,0.5151515151515123,8.96107979858567e-05,-0.0011680355038136208,-0.13755309127517926
70,70,2012-11-23,26.84,27.14,26.61,27.1,297032,DISCK,0.35232215358346364,0.619123771605157,0.08053736569501532,0.7514919470412719,0.10895149437306977,0.6467593697866703,-0.05537415865049216,76733.76056592664,26.670729567097826,26.73591705676331,-84920.22000000048,-6.467699039587441,26.56200000000001,26.67350000000001,-0.27729228884131985,-0.3633760133422073,0.08608372450088747,0.5,0.360000000000003,26.98255108887485,120952.8,-57623.6,26.95,27.29,27.480000000000004,27.82,26.76,26.42,26.23,0.055295950155763315,-0.013828238719068377,0.8736618279195121,0.6906792897425246,0.5348083768977495,0.7265294212900194,0.6855427442258935,0.5356458885031367,0.9245283018867942,0.0017542093696693698,-0.001205067762263674,-0.10943920129345314
